record_id,vendor_id,project_id,contract_id,metric_type,prediction_date,forecast_date,prediction_horizon,historical_period_months,predicted_score,confidence_level,risk_probability,risk_category,on_time_delivery_prob,quality_compliance_prob,cost_overrun_prob,model_name,model_accuracy,top_features,recommendation,actual_outcome,prediction_accuracy,data_quality_score,num_data_points,last_updated
PRED00878,VEN01242,PROJ00714,CONT01607,Budget Forecast,2026-01-07,2026-02-06,1 Month,3,82.49,88.99,0.0875,Very Low,0.8279,0.753,0.0,Logistic Regression,0.9085,"Delivery Record, Quality Score, Team Experience, Resource Availability, Technology Used",No action required,,,0.774,2246,2026-01-06 04:24:47
PRED00879,VEN00233,PROJ01699,,Budget Forecast,2026-01-07,2026-02-06,1 Month,3,98.9,89.47,0.0055,Very Low,0.7653,0.8676,0.0,LSTM,0.7598,"Resource Availability, Seasonal Factors, Quality Score, Delivery Record, Market Conditions",Standard monitoring,As Predicted,0.9548,0.8244,2189,2026-01-02 04:24:47
PRED00880,VEN01231,PROJ01682,CONT01933,Vendor Performance,2026-01-07,2027-01-07,12 Months,36,42.77,72.21,0.5723,Medium,0.8745,0.8068,0.2348,XGBoost,0.8473,"Payment History, Seasonal Factors, Market Conditions, Technology Used, Team Experience",Regular monitoring,,,0.7836,3229,2026-01-07 04:24:47
PRED00881,VEN01170,PROJ01221,CONT00708,Budget Forecast,2026-01-07,2026-02-06,1 Month,36,83.15,85.5,0.0842,Very Low,0.6562,0.7002,0.0842,Ensemble Model,0.8293,"Resource Availability, Project Complexity, Past Performance, Market Conditions, Contract Value",Standard monitoring,,,0.7874,4800,2026-01-04 04:24:47
PRED00882,VEN00424,,CONT01857,Compliance Risk,2026-01-07,2027-01-07,12 Months,3,64.52,80.42,0.3891,Low,0.706,0.8014,0.1174,Ensemble Model,0.7517,"Technology Used, Resource Availability, Seasonal Factors, Contract Value, Project Complexity",Continue as planned,,,0.9619,1196,2026-01-02 04:24:47
PRED00883,VEN01066,PROJ01043,CONT01579,Vendor Performance,2026-01-07,2026-07-06,6 Months,3,63.23,79.59,0.3677,Low,0.6621,0.6821,0.2851,Random Forest Classifier,0.7394,"Delivery Record, Payment History, Team Experience, Seasonal Factors, Technology Used",Continue as planned,,,0.8187,3389,2026-01-06 04:24:47
PRED00884,VEN00038,PROJ00145,CONT01094,Contract Risk,2026-01-07,2026-02-06,1 Month,24,81.82,87.8,0.1818,Very Low,0.6938,0.7742,0.4719,Gradient Boosting,0.7233,"Seasonal Factors, Team Experience, Delivery Record, Contract Value, Payment History",No action required,Better than Expected,0.8514,0.7938,4092,2026-01-05 04:24:47
PRED00885,VEN00117,PROJ00499,CONT01927,Quality Prediction,2026-01-07,2026-02-06,1 Month,12,62.74,68.45,0.1791,Very Low,0.7335,0.7459,0.2372,LSTM,0.9385,"Project Complexity, Team Experience, Payment History, Technology Used, Quality Score",Continue as planned,,,0.8339,317,2026-01-06 04:24:47
PRED00886,VEN00321,PROJ00515,,Budget Forecast,2026-01-07,2027-01-07,12 Months,36,58.98,82.27,0.2051,Low,0.7316,0.7959,0.2051,Logistic Regression,0.917,"Market Conditions, Team Experience, Project Complexity, Quality Score, Seasonal Factors",Continue as planned,As Predicted,0.8545,0.8149,825,2026-01-01 04:24:47
PRED00887,VEN01040,PROJ00391,,Vendor Performance,2026-01-07,2027-01-07,12 Months,3,43.7,74.13,0.563,Medium,0.6396,0.82,0.359,Random Forest Classifier,0.8925,"Technology Used, Vendor Rating, Resource Availability, Project Complexity, Team Experience",Stakeholder communication,Better than Expected,0.92,0.8032,2547,2026-01-01 04:24:47
PRED00888,VEN00574,,CONT01041,Budget Forecast,2026-01-07,2026-04-07,3 Months,6,65.83,85.75,0.1708,Very Low,0.7873,0.9086,0.1708,Logistic Regression,0.9074,"Technology Used, Payment History, Resource Availability, Seasonal Factors, Project Complexity",Continue as planned,,,0.7861,4894,2026-01-05 04:24:47
PRED00889,VEN01238,,,Schedule Forecast,2026-01-07,2026-04-07,3 Months,12,15.83,86.68,0.3117,Low,0.3765,0.6694,0.2612,XGBoost,0.8621,"Quality Score, Past Performance, Delivery Record, Technology Used, Vendor Rating",Standard monitoring,,,0.8353,3051,2026-01-01 04:24:47
PRED00890,VEN01265,PROJ01073,,Contract Risk,2026-01-07,2027-01-07,12 Months,36,82.42,75.53,0.1758,Very Low,0.589,0.8279,0.4376,Random Forest Classifier,0.7544,"Delivery Record, Market Conditions, Past Performance, Vendor Rating, Technology Used",Standard monitoring,,,0.8879,2263,2025-12-31 04:24:47
PRED00891,VEN00893,,CONT00120,Quality Prediction,2026-01-07,2026-04-07,3 Months,12,54.56,71.22,0.4386,Medium,0.6945,0.6934,0.106,Logistic Regression,0.7321,"Quality Score, Payment History, Project Complexity, Past Performance, Market Conditions",Review mitigation plan,,,0.8565,3272,2026-01-01 04:24:47
PRED00892,VEN01991,PROJ01970,CONT01588,Schedule Forecast,2026-01-07,2026-02-06,1 Month,6,53.12,78.65,0.1736,Very Low,0.6527,0.7928,0.2849,Logistic Regression,0.8028,"Technology Used, Seasonal Factors, Project Complexity, Resource Availability, Market Conditions",No action required,,,0.9313,2549,2026-01-05 04:24:47
PRED00893,VEN01833,,CONT00639,Contract Risk,2026-01-07,2026-04-07,3 Months,36,36.63,82.81,0.6337,High,0.8082,0.8904,0.153,Ensemble Model,0.8819,"Vendor Rating, Quality Score, Contract Value, Technology Used, Payment History",Revise timeline,,,0.9493,4585,2025-12-31 04:24:47
PRED00894,VEN00919,PROJ01230,CONT01350,Contract Risk,2026-01-07,2026-07-06,6 Months,3,57.44,81.03,0.4256,Medium,0.571,0.7374,0.3008,Random Forest Classifier,0.8791,"Payment History, Past Performance, Market Conditions, Quality Score, Resource Availability",Preventive action,,,0.932,3267,2026-01-03 04:24:47
PRED00895,VEN01067,,CONT00328,Quality Prediction,2026-01-07,2027-01-07,12 Months,3,89.57,76.52,0.558,Medium,0.7847,0.8261,0.36,Ensemble Model,0.8922,"Technology Used, Quality Score, Delivery Record, Contract Value, Vendor Rating",Regular monitoring,,,0.7755,1104,2026-01-07 04:24:47
PRED00896,VEN01494,PROJ00863,CONT00614,Compliance Risk,2026-01-07,2027-01-07,12 Months,3,54.77,88.81,0.2877,Low,0.6416,0.6546,0.3556,LSTM,0.7727,"Quality Score, Vendor Rating, Resource Availability, Past Performance, Technology Used",Standard monitoring,Slightly Worse,0.74,0.7979,3918,2026-01-02 04:24:47
PRED00897,VEN01936,PROJ00282,CONT00672,Quality Prediction,2026-01-07,2026-04-07,3 Months,12,77.29,69.49,0.3942,Low,0.6057,0.7506,0.3759,Ensemble Model,0.8114,"Technology Used, Market Conditions, Delivery Record, Seasonal Factors, Vendor Rating",Standard monitoring,As Predicted,0.8941,0.759,2323,2026-01-02 04:24:47
PRED00898,VEN01616,,CONT00045,Payment Prediction,2026-01-07,2027-01-07,12 Months,24,50.53,80.24,0.1221,Very Low,0.6947,0.6938,0.1766,XGBoost,0.8607,"Team Experience, Market Conditions, Contract Value, Delivery Record, Project Complexity",Continue as planned,,,0.8362,4056,2026-01-07 04:24:47
PRED00899,VEN00346,,CONT01534,Payment Prediction,2026-01-07,2027-01-07,12 Months,3,56.75,79.86,0.4336,Medium,0.8102,0.7969,0.3953,Neural Network,0.8552,"Seasonal Factors, Quality Score, Delivery Record, Team Experience, Contract Value",Review mitigation plan,,,0.9696,3046,2026-01-03 04:24:47
PRED00900,VEN01384,PROJ01431,,Payment Prediction,2026-01-07,2026-02-06,1 Month,3,63.27,80.27,0.2113,Low,0.7134,0.8633,0.3939,Neural Network,0.7827,"Project Complexity, Payment History, Resource Availability, Team Experience, Technology Used",Continue as planned,,,0.8979,3574,2025-12-31 04:24:47
PRED00901,VEN01121,PROJ00550,CONT01642,Payment Prediction,2026-01-07,2027-01-07,12 Months,3,54.58,75.24,0.2751,Low,0.7687,0.6716,0.2314,Random Forest Classifier,0.8512,"Quality Score, Payment History, Past Performance, Delivery Record, Resource Availability",No action required,,,0.8484,274,2026-01-06 04:24:47
PRED00902,VEN00965,PROJ00323,CONT01276,Payment Prediction,2026-01-07,2026-02-06,1 Month,12,81.46,78.36,0.1085,Very Low,0.6877,0.8015,0.0905,Logistic Regression,0.8517,"Technology Used, Vendor Rating, Resource Availability, Project Complexity, Past Performance",Continue as planned,Slightly Worse,0.7068,0.9317,4839,2026-01-03 04:24:47
PRED00903,VEN00810,PROJ01629,CONT00313,Contract Risk,2026-01-07,2027-01-07,12 Months,12,20.02,83.05,0.7998,Critical,0.6257,0.7746,0.4464,XGBoost,0.7786,"Market Conditions, Quality Score, Technology Used, Payment History, Seasonal Factors",Escalate to management,,,0.7552,3259,2026-01-03 04:24:47
PRED00904,VEN00218,PROJ00766,CONT01179,Delivery Prediction,2026-01-07,2026-07-06,6 Months,24,58.27,87.02,0.2712,Low,0.7272,0.7766,0.4275,Logistic Regression,0.8615,"Market Conditions, Contract Value, Delivery Record, Quality Score, Team Experience",Continue as planned,,,0.7788,1906,2026-01-05 04:24:47
PRED00905,VEN01604,PROJ01975,CONT01219,Contract Risk,2026-01-07,2027-01-07,12 Months,36,67.28,82.04,0.3272,Low,0.5825,0.8314,0.3889,Logistic Regression,0.8352,"Team Experience, Quality Score, Delivery Record, Technology Used, Payment History",Standard monitoring,,,0.9318,706,2025-12-31 04:24:47
PRED00906,VEN00730,PROJ00546,,Payment Prediction,2026-01-07,2026-02-06,1 Month,36,88.01,81.59,0.4861,Medium,0.8515,0.6818,0.3773,Neural Network,0.8122,"Project Complexity, Payment History, Team Experience, Past Performance, Quality Score",Regular monitoring,,,0.758,879,2026-01-01 04:24:47
PRED00907,VEN01666,PROJ00374,CONT00851,Payment Prediction,2026-01-07,2027-01-07,12 Months,6,82.42,78.01,0.5951,Medium,0.809,0.8832,0.1684,Gradient Boosting,0.8981,"Vendor Rating, Quality Score, Project Complexity, Resource Availability, Seasonal Factors",Regular monitoring,,,0.9332,1478,2026-01-03 04:24:47
PRED00908,VEN00397,PROJ01025,CONT01545,Budget Forecast,2026-01-07,2026-02-06,1 Month,3,89.86,84.46,0.0507,Very Low,0.7845,0.7395,0.0507,Logistic Regression,0.7465,"Delivery Record, Quality Score, Seasonal Factors, Contract Value, Payment History",No action required,As Predicted,0.8595,0.8923,4498,2026-01-04 04:24:47
PRED00909,VEN01950,PROJ01203,CONT00524,Delivery Prediction,2026-01-07,2026-07-06,6 Months,3,86.9,76.4,0.2933,Low,0.7462,0.6801,0.0956,Logistic Regression,0.8608,"Team Experience, Quality Score, Delivery Record, Vendor Rating, Seasonal Factors",Continue as planned,,,0.8099,3117,2025-12-31 04:24:47
PRED00910,VEN01424,PROJ01811,CONT01767,Delivery Prediction,2026-01-07,2026-04-07,3 Months,6,56.36,70.77,0.4696,Medium,0.6157,0.8654,0.4229,Neural Network,0.8786,"Seasonal Factors, Resource Availability, Team Experience, Payment History, Contract Value",Stakeholder communication,,,0.8969,729,2026-01-07 04:24:47
PRED00911,VEN00432,PROJ01937,,Payment Prediction,2026-01-07,2027-01-07,12 Months,6,52.84,78.99,0.2403,Low,0.8173,0.767,0.4479,LSTM,0.8941,"Team Experience, Technology Used, Market Conditions, Contract Value, Resource Availability",No action required,,,0.7786,3603,2025-12-31 04:24:47
PRED00912,VEN00223,,,Payment Prediction,2026-01-07,2026-07-06,6 Months,36,59.49,87.41,0.5033,Medium,0.7812,0.801,0.3567,LSTM,0.8591,"Contract Value, Quality Score, Team Experience, Delivery Record, Technology Used",Preventive action,,,0.8438,1390,2026-01-05 04:24:47
PRED00913,VEN01560,PROJ01965,CONT01714,Vendor Performance,2026-01-07,2027-01-07,12 Months,3,77.67,69.18,0.2233,Low,0.6832,0.6569,0.2944,Random Forest Classifier,0.9122,"Quality Score, Project Complexity, Seasonal Factors, Payment History, Resource Availability",No action required,,,0.8178,4531,2026-01-06 04:24:47
PRED00914,VEN01424,,,Budget Forecast,2026-01-07,2026-07-06,6 Months,24,98.86,91.85,0.0057,Very Low,0.7405,0.8726,0.0057,Neural Network,0.9236,"Payment History, Technology Used, Team Experience, Contract Value, Resource Availability",Standard monitoring,,,0.945,781,2026-01-01 04:24:47
PRED00915,VEN00381,,,Schedule Forecast,2026-01-07,2026-04-07,3 Months,36,80.48,72.06,0.0723,Very Low,0.8554,0.8324,0.4402,Logistic Regression,0.8982,"Contract Value, Past Performance, Project Complexity, Vendor Rating, Technology Used",Standard monitoring,,,0.9352,87,2025-12-31 04:24:47
PRED00916,VEN00308,PROJ00975,CONT01788,Delivery Prediction,2026-01-07,2026-02-06,1 Month,3,76.04,86.59,0.3676,Low,0.879,0.6673,0.0869,Neural Network,0.8579,"Contract Value, Quality Score, Resource Availability, Vendor Rating, Technology Used",No action required,As Predicted,0.8852,0.9293,321,2026-01-06 04:24:47
PRED00917,VEN01964,PROJ01200,,Delivery Prediction,2026-01-07,2026-04-07,3 Months,24,59.55,69.72,0.3749,Low,0.8632,0.7483,0.2321,Gradient Boosting,0.7609,"Contract Value, Vendor Rating, Market Conditions, Quality Score, Delivery Record",No action required,,,0.8071,4279,2026-01-03 04:24:47
PRED00918,VEN00256,,CONT01162,Delivery Prediction,2026-01-07,2026-04-07,3 Months,6,57.61,80.88,0.4453,Medium,0.6814,0.8716,0.1776,LSTM,0.8833,"Quality Score, Contract Value, Delivery Record, Vendor Rating, Market Conditions",Preventive action,,,0.8859,3203,2026-01-03 04:24:47
PRED00919,VEN01678,PROJ00135,CONT01534,Budget Forecast,2026-01-07,2026-07-06,6 Months,12,71.79,77.02,0.141,Very Low,0.6658,0.9013,0.141,Ensemble Model,0.7452,"Resource Availability, Vendor Rating, Payment History, Delivery Record, Quality Score",No action required,,,0.8291,4242,2026-01-05 04:24:47
PRED00920,VEN00114,PROJ00079,CONT00234,Compliance Risk,2026-01-07,2026-02-06,1 Month,36,70.77,70.44,0.2701,Low,0.8884,0.8512,0.2437,Gradient Boosting,0.7529,"Payment History, Vendor Rating, Past Performance, Delivery Record, Resource Availability",Continue as planned,Better than Expected,0.8973,0.9263,4805,2026-01-05 04:24:47
PRED00921,VEN00648,PROJ01009,CONT01617,Compliance Risk,2026-01-07,2026-04-07,3 Months,36,50.08,73.76,0.3152,Low,0.7728,0.8586,0.2791,Ensemble Model,0.9196,"Contract Value, Resource Availability, Vendor Rating, Technology Used, Project Complexity",Standard monitoring,,,0.9115,634,2026-01-01 04:24:47
PRED00922,VEN01002,,CONT00973,Budget Forecast,2026-01-07,2027-01-07,12 Months,3,90.57,87.42,0.0471,Very Low,0.6238,0.8964,0.0,Logistic Regression,0.7556,"Past Performance, Market Conditions, Project Complexity, Technology Used, Seasonal Factors",Continue as planned,,,0.9305,4790,2026-01-06 04:24:47
PRED00923,VEN00623,PROJ01306,,Schedule Forecast,2026-01-07,2026-07-06,6 Months,3,34.52,84.42,0.2425,Low,0.515,0.7169,0.1362,Random Forest Classifier,0.8755,"Market Conditions, Seasonal Factors, Vendor Rating, Project Complexity, Past Performance",Standard monitoring,As Predicted,0.8799,0.8564,4701,2025-12-31 04:24:47
PRED00924,VEN01673,,CONT00945,Contract Risk,2026-01-07,2026-04-07,3 Months,3,65.79,87.07,0.3421,Low,0.703,0.8012,0.3522,Random Forest Classifier,0.8831,"Past Performance, Technology Used, Resource Availability, Seasonal Factors, Quality Score",Standard monitoring,,,0.8559,3791,2026-01-07 04:24:47
PRED00925,VEN01242,PROJ01086,CONT00306,Delivery Prediction,2026-01-07,2026-04-07,3 Months,36,75.94,69.44,0.5577,Medium,0.6968,0.7363,0.1052,Random Forest Classifier,0.9096,"Resource Availability, Team Experience, Payment History, Seasonal Factors, Delivery Record",Regular monitoring,Better than Expected,0.8829,0.9675,1876,2026-01-04 04:24:47
PRED00926,VEN00533,,,Delivery Prediction,2026-01-07,2026-07-06,6 Months,3,50.39,79.55,0.1761,Very Low,0.8447,0.7742,0.4488,XGBoost,0.8662,"Payment History, Market Conditions, Delivery Record, Project Complexity, Contract Value",Standard monitoring,,,0.8951,4927,2026-01-01 04:24:47
PRED00927,VEN00589,PROJ00813,CONT01146,Compliance Risk,2026-01-07,2026-04-07,3 Months,12,60.54,87.01,0.5866,Medium,0.6992,0.9149,0.3607,XGBoost,0.746,"Resource Availability, Quality Score, Market Conditions, Project Complexity, Delivery Record",Preventive action,,,0.8585,702,2026-01-06 04:24:47
PRED00928,VEN00024,PROJ01360,CONT01625,Payment Prediction,2026-01-07,2026-04-07,3 Months,3,90.93,79.44,0.5352,Medium,0.7441,0.8687,0.1854,XGBoost,0.889,"Project Complexity, Contract Value, Quality Score, Market Conditions, Team Experience",Stakeholder communication,,,0.7669,2404,2026-01-06 04:24:47
PRED00929,VEN01461,PROJ01011,,Quality Prediction,2026-01-07,2026-07-06,6 Months,12,54.87,83.2,0.2443,Low,0.7728,0.7006,0.3574,Logistic Regression,0.8728,"Quality Score, Contract Value, Seasonal Factors, Past Performance, Team Experience",Standard monitoring,,,0.9298,2453,2026-01-05 04:24:47
PRED00930,VEN01988,PROJ00551,CONT01728,Compliance Risk,2026-01-07,2026-02-06,1 Month,36,59.16,76.42,0.5568,Medium,0.7952,0.733,0.4494,Gradient Boosting,0.8713,"Past Performance, Market Conditions, Resource Availability, Delivery Record, Project Complexity",Stakeholder communication,,,0.8797,1719,2026-01-05 04:24:47
PRED00931,VEN01487,,,Delivery Prediction,2026-01-07,2026-02-06,1 Month,6,58.01,69.52,0.4578,Medium,0.7225,0.8173,0.4157,Gradient Boosting,0.7493,"Vendor Rating, Payment History, Quality Score, Project Complexity, Delivery Record",Stakeholder communication,,,0.8919,4568,2026-01-04 04:24:47
PRED00932,VEN01346,PROJ01664,CONT00987,Budget Forecast,2026-01-07,2026-02-06,1 Month,12,96.1,84.57,0.0195,Very Low,0.7493,0.7302,0.0,XGBoost,0.8407,"Payment History, Vendor Rating, Resource Availability, Contract Value, Quality Score",No action required,,,0.8228,2358,2026-01-02 04:24:47
PRED00933,VEN00737,PROJ01618,CONT00333,Quality Prediction,2026-01-07,2026-02-06,1 Month,6,89.66,78.71,0.5678,Medium,0.7204,0.8575,0.3367,Ensemble Model,0.7874,"Quality Score, Technology Used, Market Conditions, Payment History, Vendor Rating",Stakeholder communication,,,0.8685,3301,2026-01-04 04:24:47
PRED00934,VEN00012,PROJ01944,CONT00151,Contract Risk,2026-01-07,2027-01-07,12 Months,6,80.93,73.8,0.1907,Very Low,0.7174,0.6567,0.1085,Gradient Boosting,0.7279,"Past Performance, Delivery Record, Quality Score, Team Experience, Resource Availability",Continue as planned,,,0.8735,1058,2026-01-01 04:24:47
PRED00935,VEN01503,,CONT00880,Contract Risk,2026-01-07,2026-02-06,1 Month,6,14.61,85.37,0.8539,Critical,0.8707,0.8267,0.5959,Logistic Regression,0.869,"Past Performance, Quality Score, Seasonal Factors, Delivery Record, Technology Used",Review contract terms,Risk Occurred,0.728,0.8214,2477,2025-12-31 04:24:47
PRED00936,VEN01861,PROJ00726,,Contract Risk,2026-01-07,2026-07-06,6 Months,36,53.2,75.87,0.468,Medium,0.6551,0.6548,0.5916,Neural Network,0.798,"Project Complexity, Technology Used, Quality Score, Seasonal Factors, Past Performance",Preventive action,,,0.7838,809,2025-12-31 04:24:47
PRED00937,VEN01292,PROJ00275,CONT00217,Contract Risk,2026-01-07,2026-04-07,3 Months,36,44.09,74.96,0.5591,Medium,0.8251,0.6968,0.1101,Logistic Regression,0.7389,"Past Performance, Delivery Record, Market Conditions, Contract Value, Payment History",Review mitigation plan,Slightly Worse,0.7437,0.9036,2776,2026-01-01 04:24:47
PRED00938,VEN00288,,CONT00073,Quality Prediction,2026-01-07,2027-01-07,12 Months,36,81.12,83.57,0.3252,Low,0.8848,0.7975,0.3487,Gradient Boosting,0.7774,"Team Experience, Quality Score, Payment History, Delivery Record, Vendor Rating",No action required,,,0.8427,1735,2025-12-31 04:24:47
PRED00939,VEN00426,,CONT00086,Schedule Forecast,2026-01-07,2026-02-06,1 Month,12,71.17,76.86,0.1068,Very Low,0.7864,0.7594,0.4526,Gradient Boosting,0.7826,"Team Experience, Vendor Rating, Delivery Record, Project Complexity, Past Performance",Continue as planned,Slightly Worse,0.7316,0.8947,780,2026-01-03 04:24:47
PRED00940,VEN00025,PROJ00223,,Delivery Prediction,2026-01-07,2026-04-07,3 Months,3,70.5,83.89,0.1511,Very Low,0.7485,0.8338,0.1162,Logistic Regression,0.7965,"Quality Score, Team Experience, Project Complexity, Resource Availability, Past Performance",Standard monitoring,,,0.81,1980,2025-12-31 04:24:47
PRED00941,VEN00400,PROJ00934,CONT00167,Quality Prediction,2026-01-07,2026-04-07,3 Months,12,90.34,86.92,0.2758,Low,0.6788,0.8573,0.1266,LSTM,0.8378,"Technology Used, Payment History, Resource Availability, Quality Score, Market Conditions",Continue as planned,,,0.862,4778,2026-01-07 04:24:47
