negotiation_id,bid_id,tender_id,vendor_id,vendor_name,negotiation_type,item_category,negotiation_start_date,negotiation_end_date,duration_days,negotiation_status,outcome,initial_bid_amount,target_amount,current_offer_amount,final_agreed_amount,savings_amount,savings_pct,num_rounds,num_meetings,negotiation_points,resolved_points,pending_points,strategy,lead_negotiator_buyer,lead_negotiator_vendor,num_stakeholders_buyer,num_stakeholders_vendor,buyer_concessions,vendor_concessions,communication_mode,priority,complexity,buyer_satisfaction,vendor_satisfaction,bottlenecks,bafo_requested,bafo_received,bafo_amount,is_escalated,risk_level,time_pressure,market_impact,has_competing_bids,num_competing_bids,value_at_risk_pct,next_review_date,last_updated,notes,resolution_rate_pct,price_reduction_pct
NEG01265,BID00244,TENDER00162,VEN01096,Vendor 1096,Performance Guarantee,Construction Services,2025-08-01,,159,On Hold,Ongoing,610220627.03,533099568.89,562450862.04,,,,3,10,3,2,1,Compromising,General Manager,Sales Head,4,1,None,Extended Warranty,In-Person Meeting,Low,Medium,,,None,False,False,,False,Low,Low,Favorable,True,8,40.86,2026-01-18,2026-01-04,,66.67,7.83
NEG01266,BID01937,TENDER00096,VEN01528,Vendor 1528,Commercial Terms,Equipment Supply,2025-06-22,2025-07-26,34,Agreement Reached,Successful,1139846560.46,980996817.18,1131946480.84,1097001520.48,42845039.98,3.76,7,9,7,5,2,Best and Final Offer,Commercial Manager,Account Manager,3,2,None,Additional Features,Phone Call,Medium,High,76.23,60.88,None,True,False,,False,Medium,Critical,Neutral,True,7,25.39,,2025-12-31,Payment terms agreed,71.43,0.69
NEG01267,BID00369,TENDER00372,VEN01780,Vendor 1780,Penalty Clauses,Material Supply,2025-03-03,,310,Escalated,Partially Successful,473412920.11,440341390.74,460221540.21,,,,3,8,15,11,4,Win-Win,General Manager,Account Manager,4,3,None,Additional Features,In-Person Meeting,Medium,Low,66.73,61.97,None,False,False,,False,Low,Medium,Neutral,False,0,2.98,,2025-12-31,Escalation required,73.33,2.79
NEG01268,BID00731,TENDER00267,VEN00926,Vendor 926,Warranty Terms,Civil Works,2025-03-16,,297,On Hold,Ongoing,1193899750.47,1130400481.66,1175476819.43,,,,3,5,10,9,1,Accommodating,Director - Procurement,Sales Head,6,3,None,None,Phone Call,High,Medium,,,None,True,True,1123710955.79,False,Medium,High,Favorable,False,0,39.42,2026-01-18,2025-12-31,Good progress made,90.0,1.54
NEG01269,BID00166,TENDER00466,VEN01109,Vendor 1109,Contract Duration,Civil Works,2025-11-06,,62,On Hold,Ongoing,321621430.86,303677382.06,315808739.11,,,,4,7,5,4,1,Assertive,General Manager,Regional Manager,4,4,None,Better Quality,Phone Call,Critical,Low,,,None,True,False,,False,Medium,High,Volatile,False,0,35.41,2026-01-10,2026-01-04,Vendor firm on pricing,80.0,1.81
NEG01270,BID00218,TENDER00489,VEN01403,Vendor 1403,Payment Terms,Civil Works,2025-02-07,,334,Awaiting Response,Ongoing,209298254.07,183418303.56,208455574.98,,,,2,7,12,11,1,Competitive,Contracts Manager,Business Development Manager,5,3,None,Free Training,In-Person Meeting,High,Low,,,None,True,False,,False,Low,Low,Volatile,False,0,35.61,2026-01-10,2026-01-03,Awaiting management approval,91.67,0.4
NEG01271,BID00783,TENDER00429,VEN01515,Vendor 1515,Performance Guarantee,Electrical Work,2025-05-09,2025-05-28,19,Failed,Failed,159897205.13,145813782.96,144691709.31,,,,4,8,5,1,4,Assertive,Director - Procurement,Account Manager,3,1,None,None,In-Person Meeting,Medium,Medium,34.13,44.3,Scope Ambiguity,True,True,141249796.42,False,High,Low,Unfavorable,False,0,85.43,,2026-01-01,,20.0,9.51
NEG01272,BID01516,TENDER00170,VEN01105,Vendor 1105,Contract Duration,HVAC Systems,2025-05-19,,233,Awaiting Response,Ongoing,3903555815.23,3532772344.17,3812830180.32,,,,4,1,8,5,3,Win-Win,Senior Manager,Senior Sales Manager,6,2,Reduced Penalty,Faster Delivery,In-Person Meeting,Medium,Medium,,,None,False,False,,False,Low,Medium,Favorable,True,4,42.63,2026-01-13,2026-01-04,Price gap narrowing,62.5,2.32
NEG01273,BID00542,TENDER00450,VEN00435,Vendor 435,Price Negotiation,Electrical Work,2025-02-27,,314,Initiated,Ongoing,826935768.26,771192255.11,800385043.07,,,,2,5,8,3,5,Accommodating,Senior Manager,Regional Manager,2,4,None,Faster Delivery,Phone Call,High,Medium,,,None,True,False,,False,Medium,Medium,Favorable,True,8,62.37,,2026-01-05,Escalation required,37.5,3.21
NEG01274,BID00184,TENDER00244,VEN01642,Vendor 1642,Delivery Schedule,Construction Services,2025-09-13,,116,Counter Offer Made,Ongoing,1433282833.15,1237557275.16,1429278916.71,,,,1,9,14,8,6,Assertive,General Manager,Account Manager,2,3,Extended Payment Terms,None,Email,High,Low,,,None,False,False,,False,Medium,Critical,Neutral,True,2,35.34,2026-01-18,2026-01-01,Good progress made,57.14,0.28
NEG01275,BID01058,TENDER00055,VEN00002,Vendor 2,Commercial Terms,MEP Installation,2025-02-03,2025-02-22,19,Agreement Reached,Successful,4424345959.29,3761030227.06,4326718750.26,4104561874.56,319784084.73,7.23,4,7,13,8,5,Accommodating,Senior Manager,Business Development Manager,6,4,None,None,In-Person Meeting,Medium,High,78.22,89.76,Price Gap Too Large,False,False,,False,Medium,Medium,Unfavorable,False,0,12.83,,2026-01-02,Positive discussions,61.54,2.21
NEG01276,BID00393,TENDER00326,VEN00956,Vendor 956,Performance Guarantee,Equipment Supply,2025-07-15,,176,Escalated,Partially Successful,1275775156.38,1153381637.3,1203144610.81,,,,4,3,12,6,6,Best and Final Offer,Commercial Manager,Senior Sales Manager,3,4,None,Price Reduction,Video Conference,Medium,Low,52.5,61.91,None,False,False,,False,Low,Critical,Favorable,False,0,19.32,,2026-01-01,Good progress made,50.0,5.69
NEG01277,BID01492,TENDER00342,VEN01293,Vendor 1293,Resource Allocation,Material Supply,2025-10-26,2025-11-09,14,Agreement Reached,Successful,262416879.13,232225814.79,258412203.25,252724230.19,9692648.94,3.69,5,4,13,12,1,Win-Win,Procurement Head,Regional Manager,6,3,Reduced Penalty,Additional Features,Video Conference,Critical,Low,97.72,89.64,Scope Ambiguity,True,False,,False,Low,Low,Unfavorable,False,0,11.93,,2026-01-04,,92.31,1.53
NEG01278,BID00055,TENDER00497,VEN01905,Vendor 1905,Commercial Terms,Civil Works,2025-07-11,,180,Counter Offer Made,Ongoing,1894963878.03,1679145601.76,1891044578.35,,,,2,4,9,6,3,Accommodating,Commercial Manager,Regional Manager,4,4,Additional Services,None,Mixed (Multiple Modes),Critical,High,,,None,False,False,,False,Medium,Medium,Favorable,False,0,59.81,2026-01-15,2026-01-07,Price gap narrowing,66.67,0.21
NEG01279,BID01265,TENDER00209,VEN00586,Vendor 586,Quality Standards,Electrical Work,2025-11-01,,67,Counter Offer Made,Ongoing,622570209.27,578925637.26,608305697.86,,,,4,9,13,5,8,Competitive,Director - Procurement,Senior Sales Manager,6,1,Extended Payment Terms,None,Video Conference,Medium,Very High,,,None,True,False,,True,High,Medium,Neutral,True,8,66.99,2026-01-15,2026-01-06,Payment terms agreed,38.46,2.29
NEG01280,BID00268,TENDER00344,VEN01574,Vendor 1574,Penalty Clauses,Consultancy,2025-06-19,,202,Escalated,Partially Successful,983663222.81,912550174.85,977686288.49,,,,3,7,8,6,2,Compromising,Senior Manager,Director - Sales,6,3,Advance Payment,None,Mixed (Multiple Modes),Low,Low,60.31,49.45,None,True,False,,False,Low,Medium,Unfavorable,True,7,16.6,,2026-01-03,Payment terms agreed,75.0,0.61
NEG01281,BID01316,TENDER00233,VEN00060,Vendor 60,Resource Allocation,HVAC Systems,2026-01-03,2026-02-13,41,Agreement Reached,Successful,3315272566.7,3032000072.69,3052654272.4,3191127419.11,124145147.59,3.74,2,2,11,6,5,Accommodating,Senior Manager,Regional Manager,3,4,None,None,Video Conference,High,Medium,86.07,67.05,None,False,False,,False,Low,Medium,Unfavorable,False,0,3.8,,2026-01-06,Escalation required,54.55,7.92
NEG01282,BID00793,TENDER00447,VEN00032,Vendor 32,Contract Duration,Material Supply,2025-07-04,2025-07-30,26,Agreement Reached,Successful,816579422.99,750500475.41,809234303.79,766510197.12,50069225.87,6.13,2,4,15,10,5,Competitive,Procurement Head,Senior Sales Manager,6,1,None,Free Training,Phone Call,Medium,Low,98.22,69.4,None,True,True,766510197.12,False,Low,Critical,Volatile,True,3,26.6,,2026-01-06,BAFO requested,66.67,0.9
NEG01283,BID01873,TENDER00165,VEN00789,Vendor 789,Contract Duration,HVAC Systems,2025-09-29,2025-10-19,20,Failed,Cancelled,4224124869.35,3758806160.47,3834191314.21,,,,3,3,11,3,8,Assertive,Contracts Manager,Sales Head,3,1,None,Faster Delivery,Mixed (Multiple Modes),Medium,Medium,,,Quality Standards,False,False,,False,High,High,Unfavorable,True,3,93.89,,2025-12-31,Price gap narrowing,27.27,9.23
NEG01284,BID00862,TENDER00129,VEN00660,Vendor 660,Delivery Schedule,Construction Services,2025-02-13,,328,On Hold,Ongoing,774174416.06,700421487.45,751280268.65,,,,4,9,9,2,7,Compromising,Senior Manager,Business Development Manager,2,1,None,None,Mixed (Multiple Modes),Medium,Low,,,None,True,True,713730143.07,False,High,Medium,Volatile,False,0,55.19,2026-01-11,2026-01-05,,22.22,2.96
NEG01285,BID00105,TENDER00466,VEN01548,Vendor 1548,Payment Terms,Civil Works,2025-05-19,2025-06-08,20,Finalized,Successful,326937124.96,278385454.64,325952719.15,311985046.25,14952078.71,4.57,3,2,10,5,5,Collaborative,General Manager,Account Manager,4,1,Advance Payment,None,Email,Low,Low,83.36,85.15,None,True,False,,False,Low,Medium,Unfavorable,True,7,16.76,,2026-01-02,Price gap narrowing,50.0,0.3
NEG01286,BID01102,TENDER00394,VEN01745,Vendor 1745,Payment Terms,Electrical Work,2025-03-14,2025-04-07,24,Cancelled,Cancelled,209119197.86,180218393.69,206500769.81,,,,3,6,4,1,3,Compromising,Contracts Manager,Account Manager,4,3,None,Extended Warranty,Video Conference,High,Low,,,Scope Ambiguity,True,False,,False,High,Critical,Neutral,True,5,81.63,,2026-01-07,Positive discussions,25.0,1.25
NEG01287,BID00718,TENDER00165,VEN01967,Vendor 1967,Penalty Clauses,Consultancy,2025-07-03,,188,Counter Offer Made,Ongoing,247558519.75,217896045.93,243172137.14,,,,1,1,7,2,5,Best and Final Offer,General Manager,Account Manager,3,4,None,None,Video Conference,Medium,Low,,,None,False,False,,False,Medium,Low,Favorable,False,0,55.05,2026-01-16,2026-01-03,Escalation required,28.57,1.77
NEG01288,BID00691,TENDER00401,VEN01057,Vendor 1057,Performance Guarantee,Consultancy,2025-08-21,2025-10-03,43,Finalized,Successful,607559549.02,574573521.78,605167283.3,565656737.62,41902811.4,6.9,8,9,11,9,2,Accommodating,Contracts Manager,Senior Sales Manager,2,3,Flexible Delivery,Price Reduction,In-Person Meeting,High,Low,72.41,87.1,None,True,False,,False,Medium,High,Neutral,True,4,10.32,,2026-01-01,Payment terms agreed,81.82,0.39
NEG01289,BID01025,TENDER00013,VEN01439,Vendor 1439,Resource Allocation,Electrical Work,2025-06-03,2025-07-02,29,Cancelled,Failed,827053575.74,725415380.59,810664528.27,,,,2,8,7,5,2,Collaborative,Senior Manager,Business Development Manager,2,1,None,Additional Features,Email,Critical,Medium,23.48,40.78,None,False,False,,True,High,High,Unfavorable,False,0,81.01,,2025-12-31,Payment terms agreed,71.43,1.98
NEG01290,BID01412,TENDER00249,VEN01839,Vendor 1839,Delivery Schedule,Electrical Work,2025-04-09,,273,Initiated,Ongoing,505244213.05,465388269.59,504526448.86,,,,3,1,11,7,4,Accommodating,Commercial Manager,Senior Sales Manager,5,2,Extended Payment Terms,Additional Features,In-Person Meeting,High,Medium,,,None,True,True,495848029.08,False,Low,Low,Neutral,True,3,30.62,,2025-12-31,Positive discussions,63.64,0.14
NEG01291,BID01794,TENDER00177,VEN00936,Vendor 936,Payment Terms,Material Supply,2025-05-30,2025-06-18,19,Failed,Cancelled,993023034.02,866449029.76,967662146.8,,,,3,6,8,3,5,Compromising,General Manager,Regional Manager,2,4,None,Better Quality,Mixed (Multiple Modes),Medium,Medium,,,Quality Standards,False,False,,False,High,Medium,Volatile,False,0,97.5,,2025-12-31,Escalation required,37.5,2.55
NEG01292,BID00229,TENDER00115,VEN00093,Vendor 93,Price Negotiation,Civil Works,2025-10-09,,90,Awaiting Response,Ongoing,818128107.74,755852715.0,801943208.06,,,,2,5,11,5,6,Compromising,Senior Manager,Account Manager,5,1,None,Faster Delivery,Email,High,Medium,,,None,False,False,,False,Medium,High,Volatile,True,8,37.83,2026-01-13,2026-01-01,Vendor firm on pricing,45.45,1.98
NEG01293,BID01236,TENDER00466,VEN00686,Vendor 686,Contract Duration,MEP Installation,2025-12-04,2025-12-20,16,Failed,Cancelled,2851588837.58,2540612213.87,2782964514.06,,,,5,4,5,2,3,Compromising,Director - Procurement,Regional Manager,3,3,None,None,Video Conference,Critical,Medium,,,Payment Terms Dispute,True,True,2701679946.12,False,High,Low,Volatile,False,0,93.94,,2026-01-03,BAFO requested,40.0,2.41
NEG01294,BID01927,TENDER00419,VEN00397,Vendor 397,Scope of Work,Civil Works,2025-08-24,,136,Escalated,Ongoing,1181907054.21,1007919493.67,1112861700.46,,,,4,4,13,7,6,Competitive,Contracts Manager,Business Development Manager,4,4,Flexible Delivery,None,Mixed (Multiple Modes),High,High,,,Payment Terms Dispute,True,False,,False,Low,Critical,Volatile,False,0,42.29,,2026-01-07,Payment terms agreed,53.85,5.84
NEG01295,BID01106,TENDER00150,VEN00388,Vendor 388,Technical Specification,Construction Services,2025-02-16,,325,Escalated,Ongoing,772520936.23,677838143.58,722895741.38,,,,1,5,13,4,9,Best and Final Offer,Contracts Manager,Business Development Manager,2,2,Extended Payment Terms,None,Phone Call,Low,Very High,,,Quality Standards,False,False,,False,High,High,Unfavorable,True,7,36.82,,2026-01-06,Escalation required,30.77,6.42
NEG01296,BID00466,TENDER00018,VEN01016,Vendor 1016,Penalty Clauses,Material Supply,2025-05-21,2025-06-06,16,Agreement Reached,Successful,873479298.87,820267321.42,865350358.94,834077759.42,39401539.45,4.51,4,3,15,12,3,Collaborative,General Manager,Business Development Manager,4,1,None,Extended Warranty,Video Conference,Low,Low,78.67,69.58,None,True,False,,False,Low,Critical,Unfavorable,True,4,3.08,,2026-01-05,Technical clarifications needed,80.0,0.93
NEG01297,BID01054,TENDER00421,VEN00844,Vendor 844,Payment Terms,Equipment Supply,2025-04-28,,254,Initiated,Ongoing,3653753263.85,3414849476.77,3572249210.5,,,,1,5,15,11,4,Competitive,Senior Manager,Sales Head,3,2,None,None,Email,High,Medium,,,None,False,False,,False,Low,Medium,Unfavorable,False,0,41.11,,2026-01-05,Delivery schedule revised,73.33,2.23
NEG01298,BID01214,TENDER00413,VEN01121,Vendor 1121,Contract Duration,Consultancy,2025-12-18,,20,In Progress,Ongoing,820954047.61,752751307.95,814084965.83,,,,3,7,6,5,1,Win-Win,General Manager,Senior Sales Manager,6,3,Extended Payment Terms,None,Video Conference,Critical,Medium,,,None,True,False,,False,Low,Medium,Unfavorable,False,0,56.21,2026-01-08,2026-01-05,Awaiting management approval,83.33,0.84
NEG01299,BID00526,TENDER00019,VEN01826,Vendor 1826,Warranty Terms,HVAC Systems,2025-09-07,,122,Awaiting Response,Ongoing,704563188.83,640757502.13,685876569.51,,,,1,4,13,8,5,Competitive,Contracts Manager,Regional Manager,4,1,Flexible Delivery,None,Video Conference,Medium,Low,,,Payment Terms Dispute,True,True,660758909.87,False,Medium,Medium,Unfavorable,True,6,60.81,2026-01-13,2026-01-03,Escalation required,61.54,2.65
NEG01300,BID01809,TENDER00108,VEN01255,Vendor 1255,Commercial Terms,Consultancy,2025-08-07,2025-10-01,55,Agreement Reached,Successful,553381187.47,504155245.73,537506820.44,532902899.66,20478287.82,3.7,5,1,3,1,2,Collaborative,Commercial Manager,Account Manager,6,3,Advance Payment,None,Phone Call,Critical,High,83.68,87.27,None,False,False,,False,High,Low,Unfavorable,False,0,20.38,,2026-01-02,Delivery schedule revised,33.33,2.87
NEG01301,BID01602,TENDER00166,VEN01057,Vendor 1057,Commercial Terms,Civil Works,2025-02-10,,331,On Hold,Ongoing,915903664.99,821116116.92,904658655.01,,,,2,10,3,1,2,Collaborative,Contracts Manager,Business Development Manager,2,1,None,None,In-Person Meeting,Medium,High,,,Price Gap Too Large,True,False,,False,Medium,High,Favorable,True,8,42.05,2026-01-20,2026-01-07,Awaiting management approval,33.33,1.23
NEG01302,BID01999,TENDER00429,VEN00316,Vendor 316,Penalty Clauses,Construction Services,2025-11-12,,56,In Progress,Ongoing,440437599.04,412055182.15,432657148.93,,,,3,10,13,6,7,Competitive,General Manager,Business Development Manager,3,2,None,None,Email,High,Low,,,None,True,True,411285199.06,False,Medium,Medium,Volatile,True,6,56.37,2026-01-09,2026-01-03,Awaiting management approval,46.15,1.77
NEG01303,BID01357,TENDER00121,VEN00682,Vendor 682,Price Negotiation,Consultancy,2025-03-22,,291,Escalated,Partially Successful,141088590.24,120884398.14,140068234.16,,,,4,7,9,3,6,Competitive,General Manager,Director - Sales,5,4,None,Faster Delivery,Email,High,High,61.46,68.35,None,True,False,,False,Medium,Medium,Favorable,False,0,1.19,,2026-01-01,Vendor firm on pricing,33.33,0.72
NEG01304,BID00504,TENDER00459,VEN01905,Vendor 1905,Payment Terms,Construction Services,2025-12-09,2026-02-03,56,Agreement Reached,Successful,431948456.71,369384422.1,413679489.22,408357296.45,23591160.26,5.46,8,3,10,8,2,Collaborative,Senior Manager,Sales Head,4,3,Advance Payment,None,Mixed (Multiple Modes),Medium,Medium,91.23,85.95,None,True,False,,False,Low,Medium,Favorable,False,0,12.97,,2026-01-05,Positive discussions,80.0,4.23
NEG01305,BID00340,TENDER00096,VEN00329,Vendor 329,Penalty Clauses,Material Supply,2025-09-28,2025-10-21,23,Agreement Reached,Successful,545941652.24,475713459.11,544939478.1,508051175.4,37890476.85,6.94,3,2,9,3,6,Compromising,Director - Procurement,Sales Head,4,3,Additional Services,Free Training,In-Person Meeting,Critical,Medium,80.15,64.81,None,True,False,,False,High,Critical,Volatile,True,6,19.96,,2026-01-04,,33.33,0.18
NEG01306,BID01179,TENDER00362,VEN00465,Vendor 465,Resource Allocation,HVAC Systems,2025-12-20,,18,Awaiting Response,Ongoing,1757938607.54,1510266579.29,1737560990.59,,,,2,4,4,2,2,Win-Win,Senior Manager,Regional Manager,6,4,None,None,Video Conference,Medium,Medium,,,Price Gap Too Large,True,False,,False,Low,High,Unfavorable,False,0,44.46,2026-01-11,2026-01-07,Payment terms agreed,50.0,1.16
NEG01307,BID01042,TENDER00359,VEN00380,Vendor 380,Warranty Terms,Consultancy,2025-11-01,2025-11-19,18,Failed,Failed,263745267.49,231012958.2,255943751.85,,,,5,5,9,6,3,Best and Final Offer,Procurement Head,Account Manager,5,3,None,Better Quality,Phone Call,High,Low,28.07,27.49,None,False,False,,False,High,Low,Volatile,True,7,96.77,,2026-01-07,BAFO requested,66.67,2.96
NEG01308,BID01529,TENDER00089,VEN00682,Vendor 682,Delivery Schedule,HVAC Systems,2025-02-15,,326,Initiated,Partially Successful,3505960249.76,3238041187.72,3484501850.45,,,,3,8,13,6,7,Win-Win,Senior Manager,Business Development Manager,5,1,None,None,Phone Call,Medium,Medium,73.74,63.47,None,False,False,,False,High,Low,Neutral,True,5,24.64,,2026-01-03,Awaiting management approval,46.15,0.61
NEG01309,BID01726,TENDER00393,VEN00666,Vendor 666,Payment Terms,Equipment Supply,2025-12-25,2026-01-18,24,Finalized,Successful,2435789618.2,2248074451.81,2236039490.62,2333572443.31,102217174.89,4.2,4,3,13,12,1,Compromising,Procurement Head,Senior Sales Manager,4,2,Advance Payment,None,Email,Medium,Low,88.26,70.05,Payment Terms Dispute,True,True,2333572443.31,False,Medium,Medium,Favorable,True,3,29.74,,2026-01-01,Awaiting management approval,92.31,8.2
NEG01310,BID00565,TENDER00301,VEN00910,Vendor 910,Performance Guarantee,Consultancy,2025-03-31,,282,Counter Offer Made,Ongoing,490365225.51,444522656.25,485480959.24,,,,3,8,13,12,1,Collaborative,Director - Procurement,Director - Sales,6,1,None,None,In-Person Meeting,Medium,Low,,,Price Gap Too Large,True,False,,False,Medium,Low,Unfavorable,False,0,54.24,2026-01-21,2026-01-05,Technical clarifications needed,92.31,1.0
NEG01311,BID00215,TENDER00058,VEN01514,Vendor 1514,Penalty Clauses,Consultancy,2025-08-02,,158,In Progress,Ongoing,730634927.43,646399173.95,714331036.12,,,,1,10,10,4,6,Win-Win,General Manager,Sales Head,3,1,None,None,Email,High,Low,,,None,False,False,,False,Medium,High,Favorable,True,2,32.36,2026-01-12,2026-01-03,Vendor firm on pricing,40.0,2.23
NEG01312,BID01403,TENDER00496,VEN00424,Vendor 424,Technical Specification,Civil Works,2025-07-12,2025-07-27,15,Cancelled,Cancelled,866843131.29,822691963.49,859768131.53,,,,5,5,3,2,1,Competitive,Senior Manager,Director - Sales,2,3,None,Additional Features,In-Person Meeting,Medium,Very High,,,Delivery Timeline,False,False,,True,High,High,Favorable,False,0,94.39,,2025-12-31,BAFO requested,66.67,0.82
